person,personLabel,university,universityLabel,birthplaceLabel,country,countryLabel,organisationLabel,yearfoundedLabel
http://www.wikidata.org/entity/Q770582,Daniel Tilas,http://www.wikidata.org/entity/Q185246,Uppsala University,Q10649159,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q722373,Knut Ångström,http://www.wikidata.org/entity/Q185246,Uppsala University,Uppsala Cathedral Assembly,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2746416,Pehr G. Gyllenhammar,http://www.wikidata.org/entity/Q218506,Lund University,Gothenburg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2500507,Jonas Carlsson Dryander,http://www.wikidata.org/entity/Q218506,Lund University,Gothenburg,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q872985,Johan Oxenstierna,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1388971,Göte Turesson,http://www.wikidata.org/entity/Q218506,Lund University,Malmö,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q900478,Wilhelm Hisinger,http://www.wikidata.org/entity/Q185246,Uppsala University,Västmanland,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1126977,Conrad Quensel,http://www.wikidata.org/entity/Q218506,Lund University,Ausås parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1148805,Peter Gärdenfors,http://www.wikidata.org/entity/Q218506,Lund University,Sweden,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2371694,Sverker Oredsson,http://www.wikidata.org/entity/Q218506,Lund University,Gothenburg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q904641,Ludwig Ramberg,http://www.wikidata.org/entity/Q218506,Lund University,Helsingborgs Maria church parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1992288,Nils Carl Gustaf Fersen Gyldenstolpe,http://www.wikidata.org/entity/Q218506,Lund University,Östersund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1145662,Ernst Wigforss,http://www.wikidata.org/entity/Q218506,Lund University,Halmstad,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1606090,Henric Schartau,http://www.wikidata.org/entity/Q218506,Lund University,Malmö Sankt Petri församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1348997,Henrik Reuterdahl,http://www.wikidata.org/entity/Q218506,Lund University,Malmö Karoli church parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q865168,Birger Mörner,http://www.wikidata.org/entity/Q185246,Uppsala University,Nora city parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2130664,Lennart Geijer,http://www.wikidata.org/entity/Q218506,Lund University,Ystad,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1807561,Sten Broman,http://www.wikidata.org/entity/Q218506,Lund University,Uppsala,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2500507,Jonas Carlsson Dryander,http://www.wikidata.org/entity/Q218506,Lund University,Gothenburg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q748553,Jesper Swedberg,http://www.wikidata.org/entity/Q185246,Uppsala University,Falu Kristine church parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q928381,Carl Fredrik Fallén,http://www.wikidata.org/entity/Q218506,Lund University,Kristinehamns,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q977052,Gunnar Jarring,http://www.wikidata.org/entity/Q218506,Lund University,Höganäs,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q763053,Henning Adolf Gyllenborg,http://www.wikidata.org/entity/Q185246,Uppsala University,Q10562633,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q765808,Petter,http://www.wikidata.org/entity/Q185246,Uppsala University,Sweden,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q858518,Carl Stål,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q742191,"Prince August, Duke of Dalarna",http://www.wikidata.org/entity/Q185246,Uppsala University,Drottningholm Palace,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2223371,Per-Ingvar Brånemark,http://www.wikidata.org/entity/Q218506,Lund University,Sweden,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1355274,Erland Samuel Bring,http://www.wikidata.org/entity/Q218506,Lund University,Ausås parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2380013,Anders Gustaf Dahlbom,http://www.wikidata.org/entity/Q218506,Lund University,Sweden,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q731379,Clas Theodor Odhner,http://www.wikidata.org/entity/Q185246,Uppsala University,Q22988682,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1385985,Kilian Stobæus,http://www.wikidata.org/entity/Q218506,Lund University,Vinslövs församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q879600,Björn Engquist,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q973338,Carl Henrik Boheman,http://www.wikidata.org/entity/Q218506,Lund University,Jönköpings Kristina församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2464202,Áskell Löve,http://www.wikidata.org/entity/Q218506,Lund University,Reykjavík,http://www.wikidata.org/entity/Q189,Iceland,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2561633,Gustaf Weidel,http://www.wikidata.org/entity/Q218506,Lund University,Malmö,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1245779,David M. Wilson,http://www.wikidata.org/entity/Q218506,Lund University,Dacre,http://www.wikidata.org/entity/Q145,United Kingdom,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q740096,Olof Rudbeck the Younger,http://www.wikidata.org/entity/Q185246,Uppsala University,Uppsala,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1353969,Erik Hulthén,http://www.wikidata.org/entity/Q218506,Lund University,Helsingborg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1453246,Axel von Fersen the Elder,http://www.wikidata.org/entity/Q218506,Lund University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1388885,Pontus Fahlbeck,http://www.wikidata.org/entity/Q218506,Lund University,Ölme parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2396467,Mauricio Rojas,http://www.wikidata.org/entity/Q218506,Lund University,Santiago,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q770555,Bror Yngve Sjöstedt,http://www.wikidata.org/entity/Q185246,Uppsala University,Hjo,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1376561,Albert Victor Bäcklund,http://www.wikidata.org/entity/Q218506,Lund University,Väsby parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1342359,Johan Wilhelm Zetterstedt,http://www.wikidata.org/entity/Q218506,Lund University,Mjölby socken,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
